0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Class
-6.832979236752269,20.738310668587474,-16.94895612933837,-4.284296025159745,-11.027848655702517,-10.064595175911592,3.2263708658534007,1.7839820348550162,0.33343724809719977,1.4434517496387234,-0.6808577712149253,-3.713123167156769,-1.8190033944642643,1.0290927279115265,3.895901216406524,-4.742432574342874,-2.7314786235590973,-1.8823900519543748,7.8606152578575035,-4.4793259815698265,-2.917490499508962,2.151550469982864,0.43629531316248293,0.8250748849998174,2.9608249092312646,-6.680259056682605,2.653827313840092,0.459247341245046,9.290924353827458,2.529613825260555,46
-7.509415007699432,20.898751045159266,-15.828811217829651,-6.239375850336724,-12.424196665484644,-10.063310284860197,2.4207937206025183,1.5800576720435882,-0.9617814929648939,0.32364593873458436,-0.6506044026071478,-4.146606347835293,-2.1701301992091104,1.2101597645317583,4.063658026356459,-4.652380375997715,-2.639440131412239,-1.827314820197923,7.854177459424498,-4.333184905721877,-2.6618816986667717,2.0424047099307945,0.17461926950827922,0.41519868210756,3.629733757598072,-6.671189212475396,1.8251116927628628,0.2698602215386308,9.322911641681836,2.1818259581163963,46
-7.306292866899096,20.282776868095112,-16.25514217913323,-5.118618918851993,-12.638472453147275,-10.596556062962206,2.4977613570107335,2.233463347788372,0.3060274455771461,0.0543296329708256,-0.986303120772197,-4.172289877395864,-2.494274925808462,1.3850957285395926,3.7319406435195863,-4.423888718168613,-1.4940619350554554,-1.8828300892707897,7.823396078960278,-4.987793147074962,-2.4221177242730003,1.6107465378170713,1.3726280169977874,0.5122632683704197,3.827812275698092,-6.781434481134207,2.4671707345908604,0.4936296304143562,9.097798277126481,1.5576041450064582,46
-11.20519045494077,20.904436422153232,-11.227636719197598,-3.090738966906979,-16.18612160520282,-4.032498719595889,3.207970226124864,0.9072627151504105,-1.8519498220203086,0.792107211560503,2.35390672551997,6.0285852965398,8.703293251454657,5.922779127935409,7.597509220294089,-4.123017144852009,-1.4500290648655103,-0.027179060024156185,6.3508091265088105,-1.7458475782777412,-2.420921660943821,5.8435747648194605,-0.6754594044388056,2.356993749314223,0.7538229276468567,-6.7374906488241635,5.750760157411946,2.4402203205560045,9.703901417476546,1.3786735294136714,46
-6.577307354288676,20.6725010443622,-20.68945692729185,-6.996906904234754,-4.942428625885971,-7.434263177202107,4.53420450713506,0.06724722559284174,-3.721877326981311,16.769764748281005,0.41196831977800247,-2.555162881135102,-2.4080104863670146,1.6861371382653179,2.9377044938303527,-4.227119862827413,-1.3485257779929043,-2.101233975247507,5.584059565966774,-2.6089955364027073,-2.2257330100932973,2.027122467485993,0.006193567725226221,0.9308148299435012,4.939908531672523,-4.897231531212748,0.2248514400864147,1.5334271364516543,9.1877809268119,2.5102138809559853,46
-7.017299532692244,19.738835791837587,-15.333285891171787,-4.500633806569819,-11.481675096431267,-9.118433271056366,0.9417773713160705,0.9773057505532963,-0.06608025409721172,-0.5056235582345552,0.2730280013030063,-4.165834462682119,-0.28345092924953175,-0.7386878272313069,1.208025869439345,1.446302323065123,-2.1981893534091417,-1.5474825578788454,2.167622066870864,-1.1085017777172343,0.4644054455547882,-1.597066264150184,-0.4139159902979128,-0.48125569540118796,-0.49808808780807284,0.3722838994126085,0.9625863755567217,-0.2645859140731888,-0.799559055731227,0.01014747860926309,46
-6.8537455580185105,20.504692128504555,-15.899734758157523,-5.12653078433912,-12.195019808182717,-9.892454015987905,2.3274308590611703,1.420939208099673,-0.7634964004898855,0.12771967995869954,-0.5254997788639076,-4.047213122182415,-2.099248485152686,1.4922021104980967,3.542407694503652,-4.607844833787786,-2.6171947981151584,-2.134205203919088,7.6162932878732095,-4.0654010076887985,-2.2378934074607812,1.938313050926474,0.2147866023950805,0.5922392591484751,3.6944579813043927,-6.701945553464237,2.0823426194703885,0.28538021390915624,9.252496774166158,2.4441861771116407,120
-6.982602513548707,20.94253617512255,-16.859669691298578,-4.887080595690837,-11.482833274919862,-10.676847498768803,2.9316263085672474,2.2056711239219915,0.03727945572134413,0.867066961880678,-0.9049701254804827,-4.001321855458432,-1.2477556727748695,0.734043433313301,4.248275615975911,-3.3586049988995184,-3.0714385327433273,-1.8307709176689222,9.176371815677301,-4.995419823687176,-3.3886613944569097,3.1729703451181868,0.3380368198685682,-0.4793480718777174,3.388174728608291,-6.107526293068574,3.4101623698747603,-0.25155326088212765,11.04751908658742,3.1228605635504314,46
-7.67977408597905,21.150466070572342,-15.907638546566911,-6.644931307237338,-12.565014214722616,-10.633333001883562,2.2089393371681756,2.0003473503380063,-1.1247234085696272,0.15032262232109928,-0.8274047453316915,-4.355341074072102,-1.6454413612273633,0.9127788505233709,4.401839499755766,-3.2723273434571047,-2.957435668493985,-1.7635250159398774,9.126631177107715,-4.974649023597124,-3.2091939739837425,3.0218281514436294,0.12136036624831126,-0.7376871275817207,4.040104663002769,-6.0029300138578146,2.5714893171204696,-0.3273861995785119,11.102504865421864,2.8052693232596875,46
-7.476651945178715,20.53449189350809,-16.333969507870957,-5.524174375751977,-12.779290002385123,-11.166578779985587,2.285906973576598,2.6537530260829154,0.14308552997258875,-0.11899368344271748,-1.1631034634967468,-4.381024603632658,-1.9695860878267122,1.0877148145311835,4.0701221169187916,-3.0438356856280415,-1.812057472137275,-1.8190402850127316,9.09584979664348,-5.629257264950212,-2.9694299995899844,2.5901699793299073,1.3193691137378496,-0.6406225413188172,4.238183181102701,-6.113175282516547,3.2135483589484193,-0.1036167907028082,10.877391500866452,2.1810475101497406,46
-11.37554953322038,21.156151447566206,-11.306464047935641,-3.496294423807401,-16.326939154441856,-4.602521436619172,2.996115842690559,1.327552393444752,-2.0148917376248288,0.6187838951469916,2.1771063827956025,5.819850570303021,9.227982089436349,5.625398213926868,7.935690693693417,-2.742964112311326,-1.7680246019472936,0.03661074423392691,7.62326284419208,-2.387311696153006,-2.968233936260776,6.8229982063323105,-0.7287183076987314,1.204107939624963,1.164193833051494,-6.069231450206594,6.4971377817695215,1.8429738994387987,11.48349464121649,2.002116894556952,46
-6.782226101706992,21.003365267904048,-21.04847386732648,-7.07374717175077,-4.5596343918256395,-7.933903217835718,4.460500413453953,0.48520455259979967,-3.6627927813003702,17.268210550774974,0.3140213296219559,-2.631457670597059,-1.9609197878981879,1.3848701919064004,3.252231090279272,-2.85335773512485,-1.6299140282372702,-2.0171597210352097,6.784341883422324,-3.4594101138744073,-2.899947586025192,2.936551852961402,0.027933981188513864,0.030490932234702433,5.321981247123228,-4.06976160758921,0.9546333449822197,1.1254376836844922,11.005704968851976,3.1839849575216608,46
-7.0305671712606355,19.949160772941827,-15.240694701170872,-4.9669967900645124,-11.450406170975068,-9.403613822761647,1.16987169118665,1.4046850058133291,-0.3724878157149829,-0.9717844165929804,-0.1774301370830499,-3.7755658368699514,-0.8265516816368919,-0.36589692897493525,1.208490403095357,0.5399439307739853,-1.9700749172128011,-1.4070130884594516,2.2896026356740102,-1.2555911142333107,0.18415213405760755,-0.9486815853625626,-0.47329448102654675,-0.8737034668269218,-0.0461339957960509,-0.203305972639616,0.6965454911274606,-0.4387085953159374,-0.39505965678841637,0.08110554953094705,46
-7.022264109669779,20.74564367903913,-15.98924014166508,-5.516867289147631,-12.329256942210598,-10.459663291632893,2.1086646874476314,1.859163272679305,-0.9356949939658159,-0.054342442845748094,-0.7067107257364248,-4.247656857533344,-1.5793839940427805,1.1704951092631235,3.8931264898873805,-3.220654472399167,-2.9358577348005217,-2.0725522484514527,8.847363760455158,-4.722627813801145,-2.808608920931538,2.9572990797389367,0.14761620531223016,-0.5899202678619719,4.08061671925245,-6.045857529275791,2.828728125963359,-0.2913503342301983,10.989986064774316,3.0212758916878704,136
-6.787996614700403,21.0105921555131,-16.9087710849206,-5.476060919895386,-11.847762329487805,-11.109540805124846,3.309487227934133,2.3469837160609592,-0.007816489458299339,1.3120105551126806,-0.8655676724185929,-4.192095248872322,-0.8862974015434409,0.6430495739926578,4.5294251782446375,-2.9205018918384464,-3.272116645454033,-2.1283056430926712,10.723305461533679,-5.819250802248041,-3.9506553821939567,4.321670559774847,0.39639659182950215,-1.177172074877037,3.816685243022681,-5.802943992873568,3.95040572423419,-0.5044305657470117,12.656350362386771,3.393431724826288,46
